2007-04-19,3.221071,3.258929,3.208214,3.223929,2.768118,425913600
2007-04-18,3.220000,3.244643,3.200000,3.228571,2.772104,464044000
2007-04-17,3.285714,3.296429,3.203571,3.226786,2.770571,751920400
2007-04-16,3.234643,3.267857,3.223214,3.265357,2.803690,609033600
2007-04-13,3.246429,3.264286,3.216429,3.222857,2.767197,719941600
2007-04-12,3.287143,3.296786,3.240000,3.292500,2.826994,656675600
2007-04-11,3.353571,3.355357,3.297500,3.306786,2.839261,549018400
2007-04-10,3.345357,3.366429,3.336071,3.366071,2.890164,352466800
2007-04-09,3.400357,3.403571,3.322857,3.344643,2.871766,413341600
2007-04-05,3.361429,3.381429,3.340000,3.381429,2.903350,355516000
2007-04-04,3.390714,3.397857,3.361786,3.366786,2.890778,476784000
2007-04-03,3.362143,3.401071,3.348571,3.375000,2.897830,583934400
2007-04-02,3.362143,3.366071,3.322143,3.344643,2.871766,501992400
2007-03-30,3.367143,3.381429,3.312500,3.318214,2.849073,600558000
2007-03-29,3.363929,3.363929,3.293929,3.348214,2.874832,725723600
2007-03-28,3.388571,3.407143,3.326786,3.330000,2.859192,942337200
2007-03-27,3.418214,3.458214,3.392857,3.409286,2.927269,932052800
2007-03-26,3.356786,3.425000,3.332143,3.423214,2.939228,864987200
2007-03-23,3.333929,3.359643,3.332143,3.340000,2.867779,450884000
2007-03-22,3.347500,3.370000,3.321429,3.355714,2.881271,561492400
2007-03-21,3.285357,3.357143,3.273214,3.352500,2.878511,686896000
2007-03-20,3.262500,3.280000,3.252143,3.267143,2.805222,488916400
2007-03-19,3.222857,3.269643,3.199643,3.254643,2.794490,712961200
2007-03-16,3.197857,3.213929,3.190000,3.199643,2.747266,571704000
2007-03-15,3.212857,3.227143,3.189643,3.198929,2.746653,559498800
2007-03-14,3.164286,3.214286,3.140000,3.214286,2.759839,796586000
2007-03-13,3.193214,3.235714,3.157143,3.157143,2.710775,867890800
2007-03-12,3.145357,3.213929,3.142500,3.209643,2.755852,729408400
2007-03-09,3.171429,3.173214,3.121429,3.141786,2.697589,451836000
2007-03-08,3.163929,3.168571,3.123571,3.142857,2.698509,511011200
2007-03-07,3.144643,3.177500,3.123214,3.132857,2.689923,626284400
2007-03-06,3.135714,3.153929,3.121429,3.149643,2.704334,723186800
2007-03-05,3.067500,3.166071,3.062857,3.082857,2.646992,838899600
2007-03-02,3.098929,3.126429,3.043214,3.050357,2.619087,860000400
2007-03-01,3.001071,3.153929,2.991071,3.109286,2.669684,1415528800
2007-02-28,2.964286,3.057143,2.964286,3.021786,2.594555,919475200
2007-02-27,3.082143,3.110000,2.978929,2.997500,2.573702,1145813200
2007-02-26,3.208571,3.214286,3.128929,3.161071,2.714148,615848800
2007-02-23,3.184286,3.226429,3.173214,3.181071,2.731319,517893600
2007-02-22,3.242857,3.243214,3.161786,3.196786,2.744813,838224800
2007-02-21,3.070714,3.196071,3.070000,3.185714,2.735306,1155313600
2007-02-20,3.023214,3.077143,3.005714,3.067857,2.634112,617702400
2007-02-16,3.044643,3.050357,3.023571,3.029643,2.601300,399868000
2007-02-15,3.051429,3.057857,3.027857,3.043214,2.612953,363661200
2007-02-14,3.022500,3.058571,3.020357,3.046429,2.615714,507981600
2007-02-13,3.041429,3.046071,3.010714,3.025000,2.597315,580986000
2007-02-12,3.015357,3.042143,2.986786,3.031429,2.602835,724071600
2007-02-09,3.067143,3.078571,2.971786,2.973929,2.553464,860540800
2007-02-08,3.051071,3.089643,3.050357,3.077857,2.642699,679030800
2007-02-07,3.017143,3.085000,2.983929,3.076786,2.641779,1066825200
2007-02-06,3.016071,3.016786,2.959286,3.005357,2.580449,864393600
2007-02-05,3.010714,3.043929,2.997857,2.997857,2.574009,578852400
2007-02-02,3.004286,3.044643,2.989286,3.026786,2.598849,621530000
2007-02-01,3.079643,3.081071,3.026429,3.026429,2.598542,664342000
2007-01-31,3.030714,3.071429,3.012500,3.061786,2.628900,856069200
2007-01-30,3.086786,3.088929,3.044643,3.055357,2.623380,577970400
2007-01-29,3.082143,3.094643,3.054643,3.069286,2.635339,901664400
2007-01-26,3.111071,3.120357,3.035357,3.049286,2.618167,986874000
2007-01-25,3.111071,3.160714,3.072500,3.080357,2.644845,905973600
2007-01-24,3.095714,3.112500,3.074286,3.096429,2.658645,927813600
2007-01-23,3.061786,3.125357,3.053929,3.060714,2.627979,1207424400
2007-01-22,3.183571,3.184286,3.058929,3.099643,2.661405,1454026000
2007-01-19,3.165357,3.201786,3.147143,3.160714,2.713841,1364473600
2007-01-18,3.289286,3.289643,3.180357,3.181071,2.731319,2364605600
2007-01-17,3.484286,3.485714,3.386429,3.391071,2.911628,1646260000
2007-01-16,3.417143,3.473214,3.408929,3.467857,2.977559,1244076400
2007-01-12,3.378214,3.395000,3.329643,3.379286,2.901510,1312690400
2007-01-11,3.426429,3.456429,3.396429,3.421429,2.937695,1440252800
2007-01-10,3.383929,3.492857,3.337500,3.464286,2.974493,2952880000
2007-01-09,3.087500,3.320714,3.041071,3.306071,2.838647,3349298400
2007-01-08,3.070000,3.090357,3.045714,3.052500,2.620926,797106800
2007-01-05,3.063214,3.078571,3.014286,3.037500,2.608047,834741600
2007-01-04,3.001786,3.069643,2.993571,3.059286,2.626753,847260400
2007-01-03,3.081786,3.092143,2.925000,2.992857,2.569716,1238319600
2006-12-29,2.998214,3.050000,2.977143,3.030000,2.601608,1076429200
2006-12-28,2.865000,2.901786,2.844643,2.888214,2.479868,1119876800
2006-12-27,2.791071,2.928571,2.741786,2.911429,2.499801,1935754800
2006-12-26,2.933929,2.948929,2.888929,2.911071,2.499494,490688800
2006-12-22,2.980714,3.001429,2.914286,2.935714,2.520652,613303600
2006-12-21,3.025000,3.052857,2.935714,2.960714,2.542117,903599200
2006-12-20,3.088214,3.095357,3.026429,3.027143,2.599154,567691600
2006-12-19,3.026071,3.095714,2.986429,3.082500,2.646685,911405600
2006-12-18,3.129643,3.142857,3.021071,3.052500,2.620926,721576800
2006-12-15,3.179286,3.186429,3.118929,3.132857,2.689923,739939200
2006-12-14,3.180357,3.214286,3.152143,3.162500,2.715374,832330800
2006-12-13,3.141071,3.181071,3.112500,3.180357,2.730707,857052000
2006-12-12,3.164643,3.172857,3.054643,3.076429,2.641471,1026620000
2006-12-11,3.175000,3.189286,3.144643,3.169643,2.721508,499780400
2006-12-08,3.115357,3.192500,3.107143,3.152143,2.706482,784277200
2006-12-07,3.215357,3.232143,3.103571,3.108571,2.669070,1004827600
2006-12-06,3.237143,3.263929,3.202500,3.208214,2.754626,638184400
2006-12-05,3.273214,3.297500,3.245357,3.259643,2.798783,662838400
2006-12-04,3.281429,3.287500,3.232143,3.254286,2.794183,709536800
2006-12-01,3.278571,3.297500,3.217857,3.261429,2.800318,795079600
2006-11-30,3.293214,3.310000,3.252143,3.273571,2.810742,870486400
2006-11-29,3.321429,3.326786,3.223214,3.278571,2.815035,1157083200
2006-11-28,3.227143,3.284643,3.211071,3.278929,2.815342,1036173600
2006-11-27,3.303929,3.327143,3.196429,3.197857,2.745732,1074836000
2006-11-24,3.197500,3.324286,3.196429,3.272500,2.809822,518677600
2006-11-22,3.178214,3.241071,3.137500,3.225357,2.769345,671941200
2006-11-21,3.122143,3.164286,3.111071,3.164286,2.716908,622666800
2006-11-20,3.050000,3.107143,3.042857,3.088214,2.651592,570794000
2006-11-17,3.040714,3.069286,3.035714,3.066071,2.632579,466424000
2006-11-16,3.031071,3.082143,3.022143,3.057500,2.625220,693940800
2006-11-15,3.037500,3.067857,3.000000,3.001786,2.577383,655323200
2006-11-14,3.028571,3.035714,2.996429,3.035714,2.606514,588954800
2006-11-13,2.972143,3.016071,2.951429,3.012500,2.586581,450674000
2006-11-10,2.983929,2.985714,2.946429,2.968571,2.548863,373864400
2006-11-09,2.960714,3.024643,2.932857,2.976429,2.555611,923053600
2006-11-08,2.857857,2.953214,2.853214,2.944643,2.528319,690916800
